UTCTimeStamp,LocalTimeStamp,Analogue CT 1 (kWh),Analogue CT 2 (kWh),Analogue CT 3 (kWh),Analogue CT 4 (kWh),Analogue CT 5 (kWh),Analogue CT 6 (kWh),Analogue CT 7 (kWh),Analogue CT 8 (kWh)
13/01/2013 01:30:00,13/01/2013 01:30:00,0,0,0,0,0,0,0,0
13/01/2013 02:00:00,13/01/2013 02:00:00,0,0,0,0,0,0,0,0
13/01/2013 02:30:00,13/01/2013 02:30:00,0,0,0,0,0,0,0,0
13/01/2013 03:00:00,13/01/2013 03:00:00,0,0,0,0,0,0,0,0
13/01/2013 03:30:00,13/01/2013 03:30:00,0,0,0,0,0,0,0,0
13/01/2013 04:00:00,13/01/2013 04:00:00,0,0,0,0,0,0,0,0
13/01/2013 04:30:00,13/01/2013 04:30:00,0,0,0,0,0,0,0,0
13/01/2013 05:00:00,13/01/2013 05:00:00,0,0,0,0,0,0,0,0
13/01/2013 05:30:00,13/01/2013 05:30:00,0,0,0,0,0,0,0,0
13/01/2013 06:00:00,13/01/2013 06:00:00,0,0,0,0,0,0,0,0
13/01/2013 06:30:00,13/01/2013 06:30:00,0,0,0,0,0,0,0,0
13/01/2013 07:00:00,13/01/2013 07:00:00,0,0,0,0,0,0,0,0
13/01/2013 07:30:00,13/01/2013 07:30:00,0,0,0,0,0,0,0,0
13/01/2013 08:00:00,13/01/2013 08:00:00,0,0,0,0,0,0,0,0
13/01/2013 08:30:00,13/01/2013 08:30:00,0,0,0,0,0,0,0,0
13/01/2013 09:00:00,13/01/2013 09:00:00,0,0,0,0,0,0,0,0
13/01/2013 09:30:00,13/01/2013 09:30:00,0,0,0,0,0,0,0,0
13/01/2013 10:00:00,13/01/2013 10:00:00,0,0,0,0,0,0,0,0
13/01/2013 10:30:00,13/01/2013 10:30:00,0,0,0,0,0,0,0,0
13/01/2013 11:00:00,13/01/2013 11:00:00,0,0,0,0,0,0,0,0
13/01/2013 12:00:00,13/01/2013 12:00:00,0,0,0,0,0,0,0,0
